question_id,article,paragraph,title,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,review_status,source_version,source_url,source_retrieved_at,editorial_audit_version,editorial_audit_date,editorial_audit_status,editorial_changes,editorial_blockers
CE-TV-115-155,115,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 115 de la Constitución Española, señale la afirmación INCORRECTA:",El decreto de disolución fija la fecha de las elecciones.,"La propuesta no puede presentarse durante una moción de censura y no cabe nueva disolución antes de un año, salvo el artículo 99.5.",La disolución es decretada por el Presidente del Congreso.,El Presidente del Gobierno puede proponer la disolución.,C,La opción incorrecta altera la regla «será decretada por el Rey».,será decretada por el Rey,tres_reglas_válidas_y_una_alterada,19,96,brecha_longitud_alta,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-115-156,115,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que la disolución es decretada por el Rey.,Artículo 112.,Artículo 113.,Artículo 114.,Artículo 115.,D,La regla pertenece al artículo 115.,será decretada por el Rey,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-115-157,115,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,2,consecuencia_jurídica,seleccionar_correcta,"Según el artículo 115 de la Constitución Española, ¿qué debe fijar el decreto de disolución?",La fecha de las elecciones.,La fecha de investidura.,La composición de la Diputación Permanente.,La duración de la siguiente legislatura.,A,El artículo 115 establece: «fijará la fecha de las elecciones».,fijará la fecha de las elecciones,pregunta_directa_con_sustitución_controlada,2,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-115-158,115,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,literal_con_hueco,seleccionar_correcta,El decreto de disolución fijará:,La duración de la siguiente legislatura.,La fecha de las elecciones.,La composición de la Diputación Permanente.,La fecha de investidura.,B,La formulación correcta se apoya en: «fijará la fecha de las elecciones».,fijará la fecha de las elecciones,recuperación_literal_o_paramétrica,2,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-115-159,115,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 115 de la Constitución Española, señale la afirmación INCORRECTA:","La propuesta no puede presentarse durante una moción de censura y no cabe nueva disolución antes de un año, salvo el artículo 99.5.",El Presidente del Gobierno puede proponer la disolución.,El decreto de disolución fija la fecha de investidura.,La propuesta exige deliberación previa del Consejo de Ministros y se formula bajo responsabilidad exclusiva del Presidente.,C,La opción incorrecta altera la regla «fijará la fecha de las elecciones».,fijará la fecha de las elecciones,tres_reglas_válidas_y_una_alterada,19,96,brecha_longitud_alta,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-115-160,115,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que el decreto de disolución fija la fecha de las elecciones.,Artículo 112.,Artículo 113.,Artículo 114.,Artículo 115.,D,La regla pertenece al artículo 115.,fijará la fecha de las elecciones,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-115-161,115,2-3,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,4,regla_multiparámetro,seleccionar_correcta,"Según el artículo 115 de la Constitución Española, ¿cuáles son los límites temporales y procedimentales a una nueva disolución?","No puede proponerse mientras se tramite una moción de censura y, con la excepción del artículo 99.5, no cabe nueva disolución antes de un año.",No puede proponerse durante una cuestión de confianza y el plazo mínimo es de seis meses.,Solo queda prohibida durante el estado de sitio y el plazo mínimo es de dos años.,"Puede proponerse durante una moción de censura, pero requiere mayoría absoluta del Congreso.",A,"El artículo 115 establece: «cuando esté en trámite una moción de censura ... antes de que transcurra un año ... salvo ... artículo 99, apartado 5».","cuando esté en trámite una moción de censura ... antes de que transcurra un año ... salvo ... artículo 99, apartado 5",pregunta_directa_con_sustitución_controlada,12,98,brecha_longitud_media,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-115-162,115,2-3,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,4,literal_con_hueco,seleccionar_correcta,Señale la regla correcta sobre los límites a la disolución:,"Puede proponerse durante una moción de censura, pero requiere mayoría absoluta del Congreso.","No puede proponerse mientras se tramite una moción de censura y, con la excepción del artículo 99.5, no cabe nueva disolución antes de un año.",Solo queda prohibida durante el estado de sitio y el plazo mínimo es de dos años.,No puede proponerse durante una cuestión de confianza y el plazo mínimo es de seis meses.,B,"La formulación correcta se apoya en: «cuando esté en trámite una moción de censura ... antes de que transcurra un año ... salvo ... artículo 99, apartado 5».","cuando esté en trámite una moción de censura ... antes de que transcurra un año ... salvo ... artículo 99, apartado 5",recuperación_literal_o_paramétrica,12,98,brecha_longitud_media,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-115-163,115,2-3,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,4,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 115 de la Constitución Española, señale la afirmación INCORRECTA:",El Presidente del Gobierno puede proponer la disolución.,La propuesta requiere deliberación previa del Consejo de Ministros y es responsabilidad exclusiva del Presidente.,La propuesta no puede presentarse durante una cuestión de confianza y exige esperar seis meses para una nueva disolución.,"La propuesta puede referirse al Congreso, al Senado o a las Cortes Generales.",C,"La opción incorrecta altera la regla «cuando esté en trámite una moción de censura ... antes de que transcurra un año ... salvo ... artículo 99, apartado 5».","cuando esté en trámite una moción de censura ... antes de que transcurra un año ... salvo ... artículo 99, apartado 5",tres_reglas_válidas_y_una_alterada,9,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela; equilibrio_sintáctico_y_longitud,
CE-TV-115-164,115,2-3,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Constitución Española se establece que la propuesta no puede presentarse durante una moción de censura y no cabe nueva disolución antes de un año, salvo el artículo 99.5.",Artículo 112.,Artículo 113.,Artículo 114.,Artículo 115.,D,La regla pertenece al artículo 115.,"cuando esté en trámite una moción de censura ... antes de que transcurra un año ... salvo ... artículo 99, apartado 5",localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-116-165,116,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,2,instrumento_normativo,seleccionar_correcta,"Según el artículo 116 de la Constitución Española, ¿qué norma debe regular los estados de alarma, excepción y sitio?",Una ley orgánica.,Una ley ordinaria.,Un decreto-ley.,Los Reglamentos de las Cámaras.,A,El artículo 116 establece: «Una ley orgánica regulará».,Una ley orgánica regulará,pregunta_directa_con_sustitución_controlada,3,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-116-166,116,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,literal_con_hueco,seleccionar_correcta,Los estados excepcionales del artículo 116 serán regulados por:,Los Reglamentos de las Cámaras.,Una ley orgánica.,Un decreto-ley.,Una ley ordinaria.,B,La formulación correcta se apoya en: «Una ley orgánica regulará».,Una ley orgánica regulará,recuperación_literal_o_paramétrica,3,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-116-167,116,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 116 de la Constitución Española, señale la afirmación INCORRECTA:",El Gobierno declara el estado de alarma mediante decreto acordado en Consejo de Ministros.,El estado de alarma tiene un plazo máximo inicial de quince días.,"Una ley ordinaria regulará los estados de alarma, de excepción y de sitio, así como las competencias y limitaciones correspondientes.","El Gobierno debe dar cuenta al Congreso, reunido inmediatamente al efecto.",C,La opción incorrecta altera la regla «Una ley orgánica regulará».,Una ley orgánica regulará,tres_reglas_válidas_y_una_alterada,11,98,brecha_longitud_media,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-116-168,116,1,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Constitución Española se establece que una ley orgánica regula los estados de alarma, excepción y sitio.",Artículo 113.,Artículo 114.,Artículo 115.,Artículo 116.,D,La regla pertenece al artículo 116.,Una ley orgánica regulará,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-116-169,116,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,regla_multiparámetro,seleccionar_correcta,"Según el artículo 116 de la Constitución Española, ¿quién declara el estado de alarma y mediante qué instrumento?",Por el Gobierno mediante decreto acordado en Consejo de Ministros.,Por el Congreso mediante resolución de mayoría absoluta.,Por el Rey mediante decreto refrendado por el Presidente del Congreso.,Por el Gobierno mediante decreto-ley.,A,El artículo 116 establece: «declarado por el Gobierno mediante decreto acordado en Consejo de Ministros».,declarado por el Gobierno mediante decreto acordado en Consejo de Ministros,pregunta_directa_con_sustitución_controlada,6,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-116-170,116,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,literal_con_hueco,seleccionar_correcta,El estado de alarma se declara:,Por el Gobierno mediante decreto-ley.,Por el Gobierno mediante decreto acordado en Consejo de Ministros.,Por el Rey mediante decreto refrendado por el Presidente del Congreso.,Por el Congreso mediante resolución de mayoría absoluta.,B,La formulación correcta se apoya en: «declarado por el Gobierno mediante decreto acordado en Consejo de Ministros».,declarado por el Gobierno mediante decreto acordado en Consejo de Ministros,recuperación_literal_o_paramétrica,6,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-116-171,116,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 116 de la Constitución Española, señale la afirmación INCORRECTA:",El estado de alarma tiene un plazo máximo inicial de quince días.,"El Gobierno debe dar cuenta al Congreso, reunido inmediatamente al efecto.",El estado de alarma es declarado por el Congreso mediante resolución aprobada por mayoría absoluta.,La prórroga del estado de alarma requiere autorización del Congreso.,C,La opción incorrecta altera la regla «declarado por el Gobierno mediante decreto acordado en Consejo de Ministros».,declarado por el Gobierno mediante decreto acordado en Consejo de Ministros,tres_reglas_válidas_y_una_alterada,4,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
CE-TV-116-172,116,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,localización_normativa,seleccionar_correcta,¿En qué artículo de la Constitución Española se establece que el Gobierno declara el estado de alarma mediante decreto acordado en Consejo de Ministros.,Artículo 113.,Artículo 114.,Artículo 115.,Artículo 116.,D,La regla pertenece al artículo 116.,declarado por el Gobierno mediante decreto acordado en Consejo de Ministros,localización_de_precepto,0,99,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-116-173,116,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,2,parámetro_cuantitativo,seleccionar_correcta,"Según el artículo 116 de la Constitución Española, ¿cuál es la duración máxima inicial del estado de alarma?",Quince días.,Treinta días.,Sesenta días.,Seis meses.,A,El artículo 116 establece: «plazo máximo de quince días».,plazo máximo de quince días,pregunta_directa_con_sustitución_controlada,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,minúscula_interrogativa_interna,
CE-TV-116-174,116,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,parámetro_cuantitativo,seleccionar_correcta,El plazo máximo inicial del estado de alarma es de:,Seis meses.,Quince días.,Sesenta días.,Treinta días.,B,La formulación correcta se apoya en: «plazo máximo de quince días».,plazo máximo de quince días,recuperación_literal_o_paramétrica,0,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TV-116-175,116,2,TÍTULO V. De las relaciones entre el Gobierno y las Cortes Generales,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 116 de la Constitución Española, señale la afirmación INCORRECTA:","El Gobierno debe dar cuenta al Congreso, reunido inmediatamente al efecto.",La prórroga del estado de alarma requiere autorización del Congreso.,El estado de alarma tiene una duración inicial máxima de treinta días.,El decreto de alarma determina el ámbito territorial de los efectos de la declaración.,C,La opción incorrecta altera la regla «plazo máximo de quince días».,plazo máximo de quince días,tres_reglas_válidas_y_una_alterada,12,98,brecha_longitud_media,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado actualizado a 20 de mayo de 2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS_REPAIRED,afirmación_completa_y_paralela,
