question_id,article,paragraph,chapter,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,review_status,source_version,source_url,source_retrieved_at,editorial_audit_version,editorial_audit_date,editorial_audit_status,editorial_changes,editorial_blockers
CE-TI-30-003,30,2,"Capítulo segundo, Sección 2.ª: De los derechos y deberes de los ciudadanos",3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el tenor literal del artículo 30 de la Constitución Española, ¿cuál de las siguientes formulaciones se ajusta al apartado 2?","La ley fijará las obligaciones militares de los españoles y regulará, con las debidas garantías, la objeción de conciencia, así como las demás causas de exención del servicio militar obligatorio, pudiendo imponer, en su caso, una prestación social sustitutoria.","La ley fijará las obligaciones militares de los españoles y regulará, con las debidas garantías, la objeción de conciencia, así como las demás causas de exención del servicio militar obligatorio, pudiendo imponer, en su caso, un servicio militar permanente.","La ley fijará las obligaciones militares de los españoles y regulará, con las debidas garantías, la objeción de conciencia, así como las demás causas de exención del servicio militar obligatorio, pudiendo imponer, en su caso, una contribución económica sustitutoria.","La ley fijará las obligaciones militares de los españoles y regulará, con las debidas garantías, la objeción de conciencia, así como las demás causas de exención del servicio militar obligatorio, pudiendo imponer, en su caso, una prestación laboral obligatoria.",A,La opción correcta reproduce un fragmento del apartado 2 del artículo 30.,"La ley fijará las obligaciones militares de los españoles y regulará, con las debidas garantías, la objeción de conciencia, así como las demás causas de exención del servicio militar obligatorio, pudiendo imponer, en su caso, una prestación social sustitutoria.",sustitución del instrumento o reserva legal,0,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-30-004,30,2,"Capítulo segundo, Sección 2.ª: De los derechos y deberes de los ciudadanos",2,localización_normativa,seleccionar_correcta,"¿En qué artículo del Título I se contiene la regla según la cual «La ley fijará las obligaciones militares de los españoles y regulará, con las debidas garantías, la objeción de…»?",Artículo 31,Artículo 30,Artículo 29,Artículo 32,B,El fragmento pertenece al artículo 30 de la Constitución Española.,"La ley fijará las obligaciones militares de los españoles y regulará, con las debidas garantías, la objeción de…",localización de un fragmento normativo,0,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-30-005,30,3,"Capítulo segundo, Sección 2.ª: De los derechos y deberes de los ciudadanos",2,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el tenor literal del artículo 30 de la Constitución Española, ¿cuál de las siguientes formulaciones se ajusta al apartado 3?",Podrá establecerse un servicio civil para el cumplimiento de fines económicos y profesionales.,Podrá establecerse un servicio civil para el cumplimiento de objetivos políticos o sindicales.,Podrá establecerse un servicio civil para el cumplimiento de fines de interés general.,Podrá establecerse un servicio civil para el cumplimiento de fines particulares no lucrativos.,C,La opción correcta reproduce un fragmento del apartado 3 del artículo 30.,Podrá establecerse un servicio civil para el cumplimiento de fines de interés general.,sustitución de un elemento jurídico decisivo,0,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-30-006,30,3,"Capítulo segundo, Sección 2.ª: De los derechos y deberes de los ciudadanos",2,localización_normativa,seleccionar_correcta,¿En qué artículo del Título I se contiene la regla según la cual «Podrá establecerse un servicio civil para el cumplimiento de fines de interés general.»?,Artículo 31,Artículo 29,Artículo 32,Artículo 30,D,El fragmento pertenece al artículo 30 de la Constitución Española.,Podrá establecerse un servicio civil para el cumplimiento de fines de interés general.,localización de un fragmento normativo,0,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-30-007,30,4,"Capítulo segundo, Sección 2.ª: De los derechos y deberes de los ciudadanos",2,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el tenor literal del artículo 30 de la Constitución Española, ¿cuál de las siguientes formulaciones se ajusta al apartado 4?","Mediante ley podrán regularse los deberes de los ciudadanos en los casos de grave riesgo, catástrofe o calamidad pública.","Mediante ley podrán regularse los deberes de los ciudadanos en los casos de crisis económica, desempleo o recesión.","Mediante ley podrán regularse los deberes de los ciudadanos en los casos de guerra, rebelión o sedición.",Mediante ley podrán regularse los deberes de los ciudadanos en los casos de emergencia sanitaria o conflicto laboral.,A,La opción correcta reproduce un fragmento del apartado 4 del artículo 30.,"Mediante ley podrán regularse los deberes de los ciudadanos en los casos de grave riesgo, catástrofe o calamidad pública.",sustitución de un elemento jurídico decisivo,2,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-30-008,30,4,"Capítulo segundo, Sección 2.ª: De los derechos y deberes de los ciudadanos",2,localización_normativa,seleccionar_correcta,"¿En qué artículo del Título I se contiene la regla según la cual «Mediante ley podrán regularse los deberes de los ciudadanos en los casos de grave riesgo, catástrofe o calamidad…»?",Artículo 31,Artículo 30,Artículo 29,Artículo 32,B,El fragmento pertenece al artículo 30 de la Constitución Española.,"Mediante ley podrán regularse los deberes de los ciudadanos en los casos de grave riesgo, catástrofe o calamidad…",localización de un fragmento normativo,0,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-30-009,30,,"Capítulo segundo, Sección 2.ª: De los derechos y deberes de los ciudadanos",2,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 30 de la Constitución Española?,Los españoles tienen el derecho y el deber de participar en elecciones.,Los españoles tienen el derecho y el deber de contribuir al gasto público.,Los españoles tienen el derecho y el deber de defender a España.,Los españoles tienen el derecho y el deber de proteger el medio ambiente.,C,La opción correcta coincide con el texto del artículo 30; las restantes alteran un elemento jurídico relevante.,Los españoles tienen el derecho y el deber de defender a España.,sustitución de un elemento jurídico decisivo,1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-30-010,30,,"Capítulo segundo, Sección 2.ª: De los derechos y deberes de los ciudadanos",1,literal_con_hueco,seleccionar_correcta,¿Cuál de las siguientes expresiones aparece en el tenor literal del artículo 30 de la Constitución Española?,participar en elecciones,contribuir al gasto público,proteger el medio ambiente,defender a España,D,«defender a España» es la expresión empleada por el artículo 30.,Los españoles tienen el derecho y el deber de defender a España.,sustitución de una expresión literal,1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-30-011,30,,"Capítulo segundo, Sección 2.ª: De los derechos y deberes de los ciudadanos",3,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 30 de la Constitución Española?,"La ley fijará las obligaciones militares de los españoles y regulará, con las debidas garantías, la objeción de conciencia, así como las demás causas de exención del servicio militar obligatorio, pudiendo imponer, en su caso, una prestación social sustitutoria.","La ley fijará las obligaciones militares de los españoles y regulará, con las debidas garantías, la objeción de conciencia, así como las demás causas de exención del servicio militar obligatorio, pudiendo imponer, en su caso, un servicio militar permanente.","La ley fijará las obligaciones militares de los españoles y regulará, con las debidas garantías, la objeción de conciencia, así como las demás causas de exención del servicio militar obligatorio, pudiendo imponer, en su caso, una contribución económica sustitutoria.","La ley fijará las obligaciones militares de los españoles y regulará, con las debidas garantías, la objeción de conciencia, así como las demás causas de exención del servicio militar obligatorio, pudiendo imponer, en su caso, una prestación laboral obligatoria.",A,La opción correcta coincide con el texto del artículo 30; las restantes alteran un elemento jurídico relevante.,"La ley fijará las obligaciones militares de los españoles y regulará, con las debidas garantías, la objeción de conciencia, así como las demás causas de exención del servicio militar obligatorio, pudiendo imponer, en su caso, una prestación social sustitutoria.",sustitución del instrumento o reserva legal,0,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-30-012,30,,"Capítulo segundo, Sección 2.ª: De los derechos y deberes de los ciudadanos",3,pertenencia_lista,seleccionar_incorrecta,¿Cuál de las siguientes expresiones NO aparece expresamente en el artículo 30 de la Constitución Española?,Los españoles tienen el derecho y el deber de defender a España,servicio militar permanente,prestación social sustitutoria,objeción de conciencia,B,La expresión señalada no aparece en el artículo 30; las otras tres sí proceden de su tenor literal.,Los españoles tienen el derecho y el deber de defender a España; prestación social sustitutoria; objeción de conciencia,contaminación de una lista de expresiones literales,9,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-30-013,30,,"Capítulo segundo, Sección 2.ª: De los derechos y deberes de los ciudadanos",2,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 30 de la Constitución Española?,Podrá establecerse un servicio civil para el cumplimiento de fines económicos y profesionales.,Podrá establecerse un servicio civil para el cumplimiento de objetivos políticos o sindicales.,Podrá establecerse un servicio civil para el cumplimiento de fines de interés general.,Podrá establecerse un servicio civil para el cumplimiento de fines particulares no lucrativos.,C,La opción correcta coincide con el texto del artículo 30; las restantes alteran un elemento jurídico relevante.,Podrá establecerse un servicio civil para el cumplimiento de fines de interés general.,sustitución de un elemento jurídico decisivo,0,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-30-014,30,,"Capítulo segundo, Sección 2.ª: De los derechos y deberes de los ciudadanos",1,literal_con_hueco,seleccionar_correcta,¿Cuál de las siguientes expresiones aparece en el tenor literal del artículo 30 de la Constitución Española?,fines económicos y profesionales,objetivos políticos o sindicales,fines particulares no lucrativos,fines de interés general,D,«fines de interés general» es la expresión empleada por el artículo 30.,Podrá establecerse un servicio civil para el cumplimiento de fines de interés general.,sustitución de una expresión literal,0,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-30-015,30,,"Capítulo segundo, Sección 2.ª: De los derechos y deberes de los ciudadanos",2,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 30 de la Constitución Española?,"Mediante ley podrán regularse los deberes de los ciudadanos en los casos de grave riesgo, catástrofe o calamidad pública.","Mediante ley podrán regularse los deberes de los ciudadanos en los casos de crisis económica, desempleo o recesión.","Mediante ley podrán regularse los deberes de los ciudadanos en los casos de guerra, rebelión o sedición.",Mediante ley podrán regularse los deberes de los ciudadanos en los casos de emergencia sanitaria o conflicto laboral.,A,La opción correcta coincide con el texto del artículo 30; las restantes alteran un elemento jurídico relevante.,"Mediante ley podrán regularse los deberes de los ciudadanos en los casos de grave riesgo, catástrofe o calamidad pública.",sustitución de un elemento jurídico decisivo,2,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
