question_id,norm_code,norm_title,title,chapter,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,editorial_audit_status,editorial_rule_version,review_status,source_version,source_url,source_retrieved_at
EACV-TIII-358,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo V. La Administración de Justicia,34,1,3,literal_con_hueco,seleccionar_correcta,El nombramiento corresponde a:,El Consell.,El Rey.,Les Corts.,El President de la Generalitat.,B,La formulación correcta se apoya en el inciso: «nombrado por el Rey».,El Presidente del Tribunal Superior de Justicia de la Comunitat Valenciana será nombrado por el Rey a propuesta del Consejo General del Poder Judicial.,recuperación_literal_o_conceptual,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-359,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo V. La Administración de Justicia,34,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 34 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",El Presidente del Tribunal Superior de Justicia es nombrado por el Rey.,El nombramiento del Presidente del Tribunal Superior se realiza a propuesta del Consejo General del Poder Judicial.,El Presidente del Tribunal Superior de Justicia es nombrado por el Consell.,"El nombramiento de Magistrados, Jueces y Secretarios se efectúa en la forma prevista en la Ley Orgánica del Poder Judicial.",C,La opción incorrecta altera la regla «nombrado por el Rey».,El Presidente del Tribunal Superior de Justicia de la Comunitat Valenciana será nombrado por el Rey a propuesta del Consejo General del Poder Judicial.,tres_afirmaciones_completas_válidas_y_una_alterada,8,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-360,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo V. La Administración de Justicia,34,1,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 34 del Estatuto se establece que el Presidente del Tribunal Superior de Justicia es nombrado por el Rey?,Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 34, apartado 1.",El Presidente del Tribunal Superior de Justicia de la Comunitat Valenciana será nombrado por el Rey a propuesta del Consejo General del Poder Judicial.,localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-361,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo V. La Administración de Justicia,34,1,3,procedimiento_nombramiento,seleccionar_correcta,"Según el artículo 34 del Estatuto de Autonomía de la Comunitat Valenciana, ¿a propuesta de quién se realiza el nombramiento?",Consejo General del Poder Judicial.,Consell Jurídic Consultiu.,President de la Generalitat.,Ministerio Fiscal.,A,El artículo 34.1 establece: «propuesta del Consejo General del Poder Judicial».,El Presidente del Tribunal Superior de Justicia de la Comunitat Valenciana será nombrado por el Rey a propuesta del Consejo General del Poder Judicial.,pregunta_directa_con_sustitución_controlada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-362,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo V. La Administración de Justicia,34,1,4,literal_con_hueco,seleccionar_correcta,La propuesta corresponde al:,Ministerio Fiscal.,Consejo General del Poder Judicial.,President de la Generalitat.,Consell Jurídic Consultiu.,B,La formulación correcta se apoya en el inciso: «propuesta del Consejo General del Poder Judicial».,El Presidente del Tribunal Superior de Justicia de la Comunitat Valenciana será nombrado por el Rey a propuesta del Consejo General del Poder Judicial.,recuperación_literal_o_conceptual,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-363,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo V. La Administración de Justicia,34,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 34 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",El nombramiento del Presidente del Tribunal Superior se realiza a propuesta del Consejo General del Poder Judicial.,"El nombramiento de Magistrados, Jueces y Secretarios se efectúa en la forma prevista en la Ley Orgánica del Poder Judicial.",El nombramiento se realiza a propuesta del Consell Jurídic Consultiu.,El Presidente del Tribunal Superior de Justicia es nombrado por el Rey.,C,La opción incorrecta altera la regla «propuesta del Consejo General del Poder Judicial».,El Presidente del Tribunal Superior de Justicia de la Comunitat Valenciana será nombrado por el Rey a propuesta del Consejo General del Poder Judicial.,tres_afirmaciones_completas_válidas_y_una_alterada,10,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-364,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo V. La Administración de Justicia,34,1,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 34 del Estatuto se establece que el nombramiento del Presidente del Tribunal Superior se realiza a propuesta del Consejo General del Poder Judicial?,Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 34, apartado 1.",El Presidente del Tribunal Superior de Justicia de la Comunitat Valenciana será nombrado por el Rey a propuesta del Consejo General del Poder Judicial.,localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-365,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo V. La Administración de Justicia,34,2,2,instrumento_normativo,seleccionar_correcta,"Según el artículo 34 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué norma rige el nombramiento de Magistrados, Jueces y Secretarios?",La Ley Orgánica del Poder Judicial.,La Ley Electoral Valenciana.,El Reglamento de Les Corts.,La Ley de Hacienda valenciana.,A,El artículo 34.2 establece: «Ley Orgánica del Poder Judicial».,"El nombramiento de los Magistrados, Jueces y Secretarios del Tribunal Superior de Justicia de la Comunitat Valenciana se efectuará en la forma prevista en la Ley Orgánica del Poder Judicial.",pregunta_directa_con_sustitución_controlada,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-366,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo V. La Administración de Justicia,34,2,3,instrumento_normativo,seleccionar_correcta,El nombramiento se efectúa conforme a:,La Ley de Hacienda valenciana.,La Ley Orgánica del Poder Judicial.,El Reglamento de Les Corts.,La Ley Electoral Valenciana.,B,La formulación correcta se apoya en el inciso: «Ley Orgánica del Poder Judicial».,"El nombramiento de los Magistrados, Jueces y Secretarios del Tribunal Superior de Justicia de la Comunitat Valenciana se efectuará en la forma prevista en la Ley Orgánica del Poder Judicial.",recuperación_literal_o_conceptual,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-367,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo V. La Administración de Justicia,34,2,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 34 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:","El nombramiento de Magistrados, Jueces y Secretarios se efectúa en la forma prevista en la Ley Orgánica del Poder Judicial.",El Presidente del Tribunal Superior de Justicia es nombrado por el Rey.,El nombramiento se efectúa conforme al Reglamento de Les Corts.,El nombramiento del Presidente del Tribunal Superior se realiza a propuesta del Consejo General del Poder Judicial.,C,La opción incorrecta altera la regla «Ley Orgánica del Poder Judicial».,"El nombramiento de los Magistrados, Jueces y Secretarios del Tribunal Superior de Justicia de la Comunitat Valenciana se efectuará en la forma prevista en la Ley Orgánica del Poder Judicial.",tres_afirmaciones_completas_válidas_y_una_alterada,10,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-368,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo V. La Administración de Justicia,34,2,3,localización_normativa,seleccionar_correcta,"¿En qué apartado del artículo 34 del Estatuto se establece que el nombramiento de Magistrados, Jueces y Secretarios se efectúa en la forma prevista en la Ley Orgánica del Poder Judicial?",Apartado 1.,Apartado 3.,Apartado 4.,Apartado 2.,D,"La regla se encuentra en el artículo 34, apartado 2.","El nombramiento de los Magistrados, Jueces y Secretarios del Tribunal Superior de Justicia de la Comunitat Valenciana se efectuará en la forma prevista en la Ley Orgánica del Poder Judicial.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-369,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo V. La Administración de Justicia,35,1,2,iniciativa_procedimiento,seleccionar_correcta,"Según el artículo 35 del Estatuto de Autonomía de la Comunitat Valenciana, ¿a instancia de quién se convocan concursos y oposiciones?",La Generalitat.,El Senado.,La Diputación Permanente del Congreso.,El Consejo de Estado.,A,El artículo 35.1 establece: «A instancia de la Generalitat».,"A instancia de la Generalitat, el órgano competente convocará los concursos y oposiciones para cubrir las plazas vacantes de Magistrados, Jueces, Secretarios Judiciales y demás personal al servicio de la Administración de Justicia, de acuerdo con la Ley Orgánica del Poder Judicial. En la resolución se tendrá en cuenta la especialización en Derecho civil foral valenciano y el conocimiento del idioma valenciano.",pregunta_directa_con_sustitución_controlada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-370,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo V. La Administración de Justicia,35,1,3,literal_con_hueco,seleccionar_correcta,La convocatoria se realiza a instancia de:,El Consejo de Estado.,La Generalitat.,La Diputación Permanente del Congreso.,El Senado.,B,La formulación correcta se apoya en el inciso: «A instancia de la Generalitat».,"A instancia de la Generalitat, el órgano competente convocará los concursos y oposiciones para cubrir las plazas vacantes de Magistrados, Jueces, Secretarios Judiciales y demás personal al servicio de la Administración de Justicia, de acuerdo con la Ley Orgánica del Poder Judicial. En la resolución se tendrá en cuenta la especialización en Derecho civil foral valenciano y el conocimiento del idioma valenciano.",recuperación_literal_o_conceptual,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-371,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo V. La Administración de Justicia,35,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 35 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:","A instancia de la Generalitat, el órgano competente convocará concursos y oposiciones para cubrir plazas de la Administración de Justicia.","Las convocatorias pueden cubrir plazas de Magistrados, Jueces, Secretarios Judiciales y demás personal al servicio de la Administración de Justicia.",Los concursos judiciales se convocan únicamente a instancia del Senado.,En las convocatorias se tendrá en cuenta la especialización en Derecho civil foral valenciano y el conocimiento del idioma valenciano.,C,La opción incorrecta altera la regla «A instancia de la Generalitat».,"A instancia de la Generalitat, el órgano competente convocará los concursos y oposiciones para cubrir las plazas vacantes de Magistrados, Jueces, Secretarios Judiciales y demás personal al servicio de la Administración de Justicia, de acuerdo con la Ley Orgánica del Poder Judicial. En la resolución se tendrá en cuenta la especialización en Derecho civil foral valenciano y el conocimiento del idioma valenciano.",tres_afirmaciones_completas_válidas_y_una_alterada,10,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-372,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo V. La Administración de Justicia,35,1,3,localización_normativa,seleccionar_correcta,"¿En qué apartado del artículo 35 del Estatuto se establece que a instancia de la Generalitat, el órgano competente convocará concursos y oposiciones para cubrir plazas de la Administración de Justicia?",Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 35, apartado 1.","A instancia de la Generalitat, el órgano competente convocará los concursos y oposiciones para cubrir las plazas vacantes de Magistrados, Jueces, Secretarios Judiciales y demás personal al servicio de la Administración de Justicia, de acuerdo con la Ley Orgánica del Poder Judicial. En la resolución se tendrá en cuenta la especialización en Derecho civil foral valenciano y el conocimiento del idioma valenciano.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
