question_id,norm_code,norm_title,title,chapter,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,editorial_audit_status,verification_status,review_status,source_version,source_url,source_retrieved_at
EACV-TIV-256,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Estatuto se establece que las competencias del artículo 50 se ejercen en el marco de la legislación básica del Estado.,Artículo 55.,Artículo 56.,Artículo 57.,Artículo 50.,D,La regla pertenece al artículo 50 del Estatuto.,en el marco de la legislación básica del Estado,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-257,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,8,3,autorización_estatal,seleccionar_correcta,"Según el artículo 50 del Estatuto, ¿a quién corresponde autorizar la convocatoria de consultas populares municipales?",Al Estado.,A la Generalitat.,A la Diputación Provincial.,Al municipio sin control externo.,A,El artículo 50 establece: «Corresponde al Estado la autorización de su convocatoria».,Corresponde al Estado la autorización de su convocatoria,pregunta_directa_con_distractores_homogéneos,3,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-258,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,8,3,recuperación_literal,seleccionar_correcta,La autorización de la convocatoria corresponde:,Al municipio sin control externo.,Al Estado.,A la Diputación Provincial.,A la Generalitat.,B,La respuesta correcta se apoya en: «Corresponde al Estado la autorización de su convocatoria».,Corresponde al Estado la autorización de su convocatoria,recuperación_literal_o_conceptual,3,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-259,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,8,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 50 del Estatuto, señale la afirmación INCORRECTA:","La materia «Régimen jurídico y sistema de responsabilidad de la Administración de la Generalitat y de sus entes públicos, así como el régimen estatutario de sus funcionarios» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.","La materia «Expropiación forzosa, contratos y concesiones administrativas en el ámbito de competencias de la Generalitat» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.",La Generalitat autoriza por sí sola cualquier consulta popular municipal.,"La materia «Reserva al sector público de recursos o servicios esenciales, especialmente en caso de monopolio, e intervención de empresas cuando lo exija el interés general» figura en el artículo 50 como materia de desarrollo legislativo y ejecución de la Generalitat dentro de la legislación básica estatal.",C,La afirmación incorrecta contradice la regla «Corresponde al Estado la autorización de su convocatoria».,Corresponde al Estado la autorización de su convocatoria,tres_afirmaciones_completas_y_una_alterada,38,96,brecha_longitud_alta,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-260,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,50,8,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Estatuto se establece que el Estado conserva la autorización de la convocatoria de las consultas populares municipales.,Artículo 55.,Artículo 56.,Artículo 57.,Artículo 50.,D,La regla pertenece al artículo 50 del Estatuto.,Corresponde al Estado la autorización de su convocatoria,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-261,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,51,1,2,competencia_ejecución,seleccionar_correcta,"Según el artículo 51 del Estatuto, ¿qué tipo de competencia ejerce la Generalitat en el artículo 51.1?",La ejecución de la legislación del Estado en las materias enumeradas.,La potestad constituyente autonómica.,La aprobación de leyes orgánicas estatales.,La jurisdicción exclusiva sobre cualquier materia estatal.,A,El artículo 51 establece: «ejecución de la legislación del Estado».,ejecución de la legislación del Estado,pregunta_directa_con_distractores_homogéneos,7,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-262,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,51,1,2,recuperación_literal,seleccionar_correcta,El artículo 51.1 atribuye:,La jurisdicción exclusiva sobre cualquier materia estatal.,La ejecución de la legislación del Estado en las materias enumeradas.,La aprobación de leyes orgánicas estatales.,La potestad constituyente autonómica.,B,La respuesta correcta se apoya en: «ejecución de la legislación del Estado».,ejecución de la legislación del Estado,recuperación_literal_o_conceptual,7,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-263,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,51,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 51 del Estatuto, señale la afirmación INCORRECTA:","La materia «Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación» figura en el artículo 51.1 entre las materias de ejecución de la legislación estatal.",La materia «Propiedad intelectual e industrial» figura en el artículo 51.1 entre las materias de ejecución de la legislación estatal.,El artículo 51.1 atribuye a la Generalitat la aprobación de leyes orgánicas estatales.,"La materia «Pesos, medidas y contraste de metales» figura en el artículo 51.1 entre las materias de ejecución de la legislación estatal.",C,La afirmación incorrecta contradice la regla «ejecución de la legislación del Estado».,ejecución de la legislación del Estado,tres_afirmaciones_completas_y_una_alterada,18,98,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-264,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,51,1,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Estatuto se establece que el artículo 51.1 atribuye a la Generalitat la ejecución de la legislación del Estado en determinadas materias.,Artículo 56.,Artículo 57.,Artículo 58.,Artículo 51.,D,La regla pertenece al artículo 51 del Estatuto.,ejecución de la legislación del Estado,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-265,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,51,1,3,pertenencia_lista,seleccionar_correcta,"Según el artículo 51 del Estatuto, ¿cuál de las siguientes materias figura en el artículo 51.1 entre las materias de ejecución de la legislación estatal?","Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación","Régimen jurídico y sistema de responsabilidad de la Administración de la Generalitat y de sus entes públicos, así como el régimen estatutario de sus funcionarios","Expropiación forzosa, contratos y concesiones administrativas en el ámbito de competencias de la Generalitat","Reserva al sector público de recursos o servicios esenciales, especialmente en caso de monopolio, e intervención de empresas cuando lo exija el interés general",A,"El artículo 51 establece: «Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación».","Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación",pregunta_directa_con_distractores_homogéneos,11,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-266,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,51,1,3,recuperación_literal,seleccionar_correcta,"En el artículo 51.1 entre las materias de ejecución de la legislación estatal, se incluye expresamente:","Reserva al sector público de recursos o servicios esenciales, especialmente en caso de monopolio, e intervención de empresas cuando lo exija el interés general","Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación","Expropiación forzosa, contratos y concesiones administrativas en el ámbito de competencias de la Generalitat","Régimen jurídico y sistema de responsabilidad de la Administración de la Generalitat y de sus entes públicos, así como el régimen estatutario de sus funcionarios",B,"La respuesta correcta se apoya en: «Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación».","Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación",recuperación_literal_o_conceptual,11,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-267,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,51,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 51 del Estatuto, señale la afirmación INCORRECTA:",La materia «Propiedad intelectual e industrial» figura en el artículo 51.1 entre las materias de ejecución de la legislación estatal.,"La materia «Pesos, medidas y contraste de metales» figura en el artículo 51.1 entre las materias de ejecución de la legislación estatal.","La materia «Ordenación del crédito, banca y seguros» figura en el artículo 51.1 entre las materias de ejecución de la legislación estatal.",La materia «Ferias internacionales celebradas en la Comunitat Valenciana» figura en el artículo 51.1 entre las materias de ejecución de la legislación estatal.,C,"La afirmación incorrecta contradice la regla «Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación».","Legislación laboral, sin perjuicio de la alta inspección estatal, y fomento activo de la ocupación",tres_afirmaciones_completas_y_una_alterada,3,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
