question_id,norm_code,norm_title,title,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,editorial_audit_status,editorial_rule_version,review_status,source_version,source_url,source_retrieved_at
EACV-TII-209,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,14,único,2,pertenencia_lista,seleccionar_correcta,"Según el artículo 14 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué clases de catástrofes menciona el Estatuto?",Naturales y sobrevenidas.,Solo naturales y previsibles.,Exclusivamente industriales.,Únicamente internacionales.,A,El artículo 14.único establece: «catástrofes naturales y sobrevenidas».,Los poderes públicos velarán por los derechos y necesidades de las personas que hayan sufrido daños causados por catástrofes naturales y sobrevenidas.,pregunta_directa_con_sustitución_controlada,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-210,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,14,único,3,literal_con_hueco,seleccionar_correcta,Las catástrofes contempladas pueden ser:,Únicamente internacionales.,Naturales y sobrevenidas.,Exclusivamente industriales.,Solo naturales y previsibles.,B,La formulación correcta se apoya en el inciso: «catástrofes naturales y sobrevenidas».,Los poderes públicos velarán por los derechos y necesidades de las personas que hayan sufrido daños causados por catástrofes naturales y sobrevenidas.,recuperación_literal_o_conceptual,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-211,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,14,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 14 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",El artículo 14 contempla catástrofes naturales y sobrevenidas.,Los poderes públicos deben velar por los derechos y necesidades de las personas afectadas.,El artículo 14 limita la protección a catástrofes naturales previsibles.,Las personas que hayan sufrido daños causados por catástrofes son objeto de protección.,C,La opción incorrecta altera la regla «catástrofes naturales y sobrevenidas».,Los poderes públicos velarán por los derechos y necesidades de las personas que hayan sufrido daños causados por catástrofes naturales y sobrevenidas.,tres_afirmaciones_completas_válidas_y_una_alterada,6,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-212,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,14,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Título II del Estatuto se establece que el artículo 14 contempla catástrofes naturales y sobrevenidas?,Artículo 13.,Artículo 15.,Artículo 12.,Artículo 14.,D,"La regla se encuentra en el artículo 14, apartado único.",Los poderes públicos velarán por los derechos y necesidades de las personas que hayan sufrido daños causados por catástrofes naturales y sobrevenidas.,localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-213,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,15,único,2,finalidad_objetivo,seleccionar_correcta,"Según el artículo 15 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué finalidades persigue el derecho reconocido en el artículo 15?",Combatir la pobreza y facilitar la inserción social.,Sustituir todos los servicios sociales.,Financiar exclusivamente la vivienda.,Eliminar cualquier requisito legal.,A,El artículo 15.único establece: «combatir la pobreza y facilitar la inserción social».,"Con el fin de combatir la pobreza y facilitar la inserción social, la Generalitat garantiza el derecho de los ciudadanos valencianos en estado de necesidad a la solidaridad y a una renta de ciudadanía en los términos previstos en la Ley.",pregunta_directa_con_sustitución_controlada,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-214,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,15,único,3,literal_con_hueco,seleccionar_correcta,El artículo 15 pretende:,Eliminar cualquier requisito legal.,Combatir la pobreza y facilitar la inserción social.,Financiar exclusivamente la vivienda.,Sustituir todos los servicios sociales.,B,La formulación correcta se apoya en el inciso: «combatir la pobreza y facilitar la inserción social».,"Con el fin de combatir la pobreza y facilitar la inserción social, la Generalitat garantiza el derecho de los ciudadanos valencianos en estado de necesidad a la solidaridad y a una renta de ciudadanía en los términos previstos en la Ley.",recuperación_literal_o_conceptual,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-215,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,15,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 15 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",El artículo 15 pretende combatir la pobreza y facilitar la inserción social.,Los ciudadanos valencianos en estado de necesidad son titulares del derecho reconocido.,El artículo 15 pretende sustituir todos los servicios sociales por ayudas privadas.,Los ciudadanos en estado de necesidad tienen derecho a la solidaridad y a una renta de ciudadanía.,C,La opción incorrecta altera la regla «combatir la pobreza y facilitar la inserción social».,"Con el fin de combatir la pobreza y facilitar la inserción social, la Generalitat garantiza el derecho de los ciudadanos valencianos en estado de necesidad a la solidaridad y a una renta de ciudadanía en los términos previstos en la Ley.",tres_afirmaciones_completas_válidas_y_una_alterada,5,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-216,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,15,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Título II del Estatuto se establece que el artículo 15 pretende combatir la pobreza y facilitar la inserción social?,Artículo 14.,Artículo 16.,Artículo 13.,Artículo 15.,D,"La regla se encuentra en el artículo 15, apartado único.","Con el fin de combatir la pobreza y facilitar la inserción social, la Generalitat garantiza el derecho de los ciudadanos valencianos en estado de necesidad a la solidaridad y a una renta de ciudadanía en los términos previstos en la Ley.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-217,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,15,único,2,sujeto_protegido,seleccionar_correcta,"Según el artículo 15 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué ciudadanos son titulares del derecho previsto?",En estado de necesidad.,Con independencia de cualquier necesidad.,Que ocupen un cargo público.,Residentes exclusivamente en el extranjero.,A,El artículo 15.único establece: «ciudadanos valencianos en estado de necesidad».,"Con el fin de combatir la pobreza y facilitar la inserción social, la Generalitat garantiza el derecho de los ciudadanos valencianos en estado de necesidad a la solidaridad y a una renta de ciudadanía en los términos previstos en la Ley.",pregunta_directa_con_sustitución_controlada,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-218,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,15,único,3,literal_con_hueco,seleccionar_correcta,El derecho se reconoce a los ciudadanos valencianos:,Residentes exclusivamente en el extranjero.,En estado de necesidad.,Que ocupen un cargo público.,Con independencia de cualquier necesidad.,B,La formulación correcta se apoya en el inciso: «ciudadanos valencianos en estado de necesidad».,"Con el fin de combatir la pobreza y facilitar la inserción social, la Generalitat garantiza el derecho de los ciudadanos valencianos en estado de necesidad a la solidaridad y a una renta de ciudadanía en los términos previstos en la Ley.",recuperación_literal_o_conceptual,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-219,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,15,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 15 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",Los ciudadanos valencianos en estado de necesidad son titulares del derecho reconocido.,Los ciudadanos en estado de necesidad tienen derecho a la solidaridad y a una renta de ciudadanía.,El derecho se reserva a quienes ocupen un cargo público.,El artículo 15 pretende combatir la pobreza y facilitar la inserción social.,C,La opción incorrecta altera la regla «ciudadanos valencianos en estado de necesidad».,"Con el fin de combatir la pobreza y facilitar la inserción social, la Generalitat garantiza el derecho de los ciudadanos valencianos en estado de necesidad a la solidaridad y a una renta de ciudadanía en los términos previstos en la Ley.",tres_afirmaciones_completas_válidas_y_una_alterada,7,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-220,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,15,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Título II del Estatuto se establece que los ciudadanos valencianos en estado de necesidad son titulares del derecho reconocido?,Artículo 14.,Artículo 16.,Artículo 13.,Artículo 15.,D,"La regla se encuentra en el artículo 15, apartado único.","Con el fin de combatir la pobreza y facilitar la inserción social, la Generalitat garantiza el derecho de los ciudadanos valencianos en estado de necesidad a la solidaridad y a una renta de ciudadanía en los términos previstos en la Ley.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-221,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,15,único,2,prestación_social,seleccionar_correcta,"Según el artículo 15 del Estatuto de Autonomía de la Comunitat Valenciana, ¿a qué prestaciones tienen derecho los ciudadanos en estado de necesidad?",La solidaridad y una renta de ciudadanía.,Una renta sin regulación legal.,Una pensión contributiva automática.,La exención de todos los tributos.,A,El artículo 15.único establece: «a la solidaridad y a una renta de ciudadanía».,"Con el fin de combatir la pobreza y facilitar la inserción social, la Generalitat garantiza el derecho de los ciudadanos valencianos en estado de necesidad a la solidaridad y a una renta de ciudadanía en los términos previstos en la Ley.",pregunta_directa_con_sustitución_controlada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-222,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,15,único,3,literal_con_hueco,seleccionar_correcta,El artículo 15 garantiza el derecho a:,La exención de todos los tributos.,La solidaridad y una renta de ciudadanía.,Una pensión contributiva automática.,Una renta sin regulación legal.,B,La formulación correcta se apoya en el inciso: «a la solidaridad y a una renta de ciudadanía».,"Con el fin de combatir la pobreza y facilitar la inserción social, la Generalitat garantiza el derecho de los ciudadanos valencianos en estado de necesidad a la solidaridad y a una renta de ciudadanía en los términos previstos en la Ley.",recuperación_literal_o_conceptual,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
